incident_number,date_time_of_call,cal_year,fin_year,type_of_incident,pump_count,pump_hours_total,hourly_notional_cost,incident_notional_cost,final_description,animal_group_parent,originof_call,property_type,property_category,special_service_type_category,special_service_type,ward_code,ward,borough_code,borough,stn_ground_name,uprn,street,usrn,postcode_district,easting_m,northing_m,easting_rounded,northing_rounded,latitude,longitude,dist,time
67935141.0,31/05/2014 12:10,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT STUCK UP TREE,Cat,Person (land line),Tree scrub,Outdoor,Other animal assistance,Animal assistance involving domestic animal - Other action,E05000212,Upper Edmonton,E09000010,Enfield,Edmonton,207192527.0,Watermill Lane,20704891.0,N18,533190.0,192296.0,533150,192250,0.8088482187905188,0.5203793408670739,0.3947215828910363,12
70683141.0,06/06/2014 13:54,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,SMALL ANIMAL RESCUE,Unknown - Domestic Animal Or Pet,Person (mobile),Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,Assist trapped domestic animal,E05009375,Haggerston,E09000012,Hackney,Shoreditch,10008229917.0,Moye Close,20901800.0,E2,534358.0,183463.0,534350,183450,0.6046303778191519,0.5374147512281161,0.2993952204027368,13
71620141.0,08/06/2014 07:13,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,PIGEON TRAPPED IN TREE,Bird,Person (mobile),Single shop,Non Residential,Animal rescue from height,Wild animal rescue from height,E05000170,Acton Central,E09000009,Ealing,Acton,12103714.0,Northfields Road,20601272.0,W3,520149.0,181856.0,520150,181850,0.5758058442728643,0.27806825058774903,0.3972535374291889,7
72369141.0,09/06/2014 17:25,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,INJURED CAT TRAPPED IN BUSES,Cat,Person (land line),Canal/riverbank vegetation,Outdoor,Other animal assistance,Animal assistance involving domestic animal - Other action,E05000221,Glyndon,E09000011,Greenwich,Plumstead,10010212913.0,Erebus Drive,20802018.0,SE28,544497.0,179633.0,544450,179650,0.5099810581116583,0.7199656503583928,0.4665602501285297,17
76380141.0,16/06/2014 19:30,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,BIRD TRAPPED IN NETTING,Bird,Person (land line),Law Courts,Non Residential,Animal rescue from height,Animal rescue from height - Bird,E05011463,Addiscombe West,E09000008,Croydon,Croydon,100023000000.0,Altyre Road,20500623.0,CR9,532890.0,165536.0,532850,165550,0.19247805438365254,0.5021931134722858,0.4112474790196258,19
76497141.0,16/06/2014 23:28,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,DOG TRAPPED IN SCHOOL GROUNDS,Dog,Person (land line),Secondary school,Non Residential,Other animal assistance,Animal assistance involving domestic animal - Other action,E05011217,Barnehurst,E09000004,Bexley,Erith,100023000000.0,Colyers Lane,20100348.0,DA8,550938.0,176943.0,550950,176950,0.4437022419554471,0.8356395398848033,0.5788778480819572,23
77706141.0,19/06/2014 11:23,2014,2014/15,Special Service,1.0,2.0,295,0.12293577981651377,ASSIST RSPCA WITH SMALL ANIMAL RESCUE,Bird,Person (land line),Tree scrub,Outdoor,Animal rescue from height,Animal rescue from height - Bird,E05000444,Forest Hill,E09000023,Lewisham,Forest Hill,100022000000.0,Eliot Bank,22002391.0,SE23,534951.0,173026.0,534950,173050,0.36380129530714755,0.5431718858423721,0.3670709835985317,11
78125141.0,20/06/2014 07:44,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,BIRD TRAPPED BY WIRE IN A TREE,Bird,Person (mobile),Other outdoor location,Outdoor,Animal rescue from height,Animal rescue from height - Bird,E05000565,Sutton North,E09000029,Sutton,Sutton,5870053300.0,All Saints Road,22605398.0,SM1,526047.0,165284.0,526050,165250,0.19066619037400168,0.37795565707528295,0.4450349671655021,7
78221141.0,20/06/2014 13:32,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,SMALL ANIMAL RESCUE,Pigeon,Person (land line),Other transport building,Non Residential,Other animal assistance,Assist trapped wild animal,E05011250,Newbury,E09000026,Redbridge,Ilford,10090506655.0,Ley Street,22303015.0,IG2,544465.0,187740.0,544450,187750,0.6967669828792712,0.7235808716149553,0.5224434763684963,13
78432141.0,20/06/2014 20:06,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,BIRD STUCK UNDER NETTING,Bird,Person (mobile),Purpose built office,Non Residential,Animal rescue from height,Animal rescue from height - Bird,E05000644,St. James's,E09000033,Westminster,Soho,10033572395.0,Jermyn Street,8400480.0,SW1Y,529539.0,180533.0,529550,180550,0.5400074674332946,0.448337050570375,0.0951813584689858,20
79233141.0,22/06/2014 02:29,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,DOG TRAPPED BETWEEN TWO SHEDS,Dog,Person (land line),Private Garden Shed,Non Residential,Other animal assistance,Assist trapped domestic animal,E05000597,Hale End and Highams Park,E09000031,Waltham Forest,Woodford,100023000000.0,Hale End Road,22842250.0,IG8,538585.0,191023.0,538550,191050,0.7761829027363849,0.6181121460802342,0.4695013471759192,2
79564141.0,22/06/2014 15:22,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN RESTAURANT DUCTING,Cat,Person (land line),Restaurant/cafe,Non Residential,Other animal assistance,Assist trapped domestic animal,E05000428,St. Leonard's,E09000022,Lambeth,Tooting,100023000000.0,Streatham High Road,21901326.0,SW16,530180.0,172485.0,530150,172450,0.3541974930744935,0.4562570593748089,0.2688631975559253,15
79639141.0,22/06/2014 17:16,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,PIGEON IMPALED ON TOP OF A LAMPOST,Bird,Person (land line),"Roadside furniture (eg lamp posts, road signs, telegraph poles, speed cameras)",Outdoor Structure,Animal rescue from height,Animal rescue from height - Bird,E05000644,St. James's,E09000033,Westminster,Soho,10033544649.0,The Piazza,8401623.0,WC2E,530291.0,180917.0,530250,180950,0.5484123166654148,0.4621969232327555,0.0903675937490923,17
83401141.0,29/06/2014 11:39,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,BIRD TRAPPED IN TREE,Bird,Person (mobile),Domestic garden (vegetation not equipment),Outdoor,Animal rescue from height,Animal rescue from height - Bird,E05000039,Thames,E09000002,Barking and Dagenham,Barking,100043506.0,Julia Gardens,19900507.0,IG11,547817.0,183476.0,547850,183450,0.5963133143853713,0.7823734183688861,0.529440763447623,11
85702141.0,03/07/2014 19:01,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN BUILDING,Cat,Person (mobile),Doctors surgery,Non Residential,Animal rescue from height,Animal rescue from height - Domestic pet,E05000060,Underhill,E09000003,Barnet,Barnet,200019907.0,Cattley Close,20007210.0,EN5,524316.0,196398.0,524350,196350,0.9085628354669341,0.36040426638297746,0.4716144951122739,19
86032141.0,04/07/2014 09:53,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN FENCING,Cat,Person (mobile),Domestic garden (vegetation not equipment),Outdoor,Animal rescue from below ground,Animal rescue from below ground - Domestic pet,E05000268,Bruce Grove,E09000014,Haringey,Tottenham,100021000000.0,Broadwater Road,21104283.0,N17,533408.0,190201.0,533450,190250,0.7604486572169878,0.523348545805202,0.3731994480167425,9
89693141.0,11/07/2014 11:14,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,TO ASSIST RSPCA WITH CAT ON WINDOW LEDGE,Cat,Person (land line),Single shop,Non Residential,Animal rescue from height,Animal rescue from height - Domestic pet,E05000432,Streatham Wells,E09000022,Lambeth,Tooting,100023000000.0,Streatham High Road,21901326.0,SW16,530158.0,171902.0,530150,171950,0.3407775724514205,0.45558710730913665,0.2793780163148047,11
91410141.0,14/07/2014 16:25,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT STUCK UP TREE,Cat,Person (land line),Woodland/forest - broadleaf/hardwood,Outdoor,Animal rescue from height,Animal rescue from height - Domestic pet,E05000120,Kelsey and Eden Park,E09000006,Bromley,Beckenham,10013152190.0,Creswell Drive,20304074.0,BR3,537774.0,167752.0,537750,167750,0.24055054719856314,0.5918619998009599,0.4704868776065887,16
92090141.0,15/07/2014 19:03,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN WIRE,Cat,Person (mobile),Animal harm outdoors,Outdoor,Other animal assistance,Animal harm involving domestic animal,E05000094,Kilburn,E09000005,Brent,West Hampstead,202094782.0,Glengall Road,20201848.0,NW6,524883.0,183790.0,524850,183750,0.617738971646284,0.36508806564981744,0.3244678967170742,19
92168141.0,15/07/2014 21:32,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,INJURED CAT STUCK UP TREE,Cat,Person (mobile),Tree scrub,Outdoor,Animal rescue from height,Animal rescue from height - Domestic pet,E05000133,Frognal and Fitzjohns,E09000007,Camden,West Hampstead,5066027.0,Finchley Road,20400045.0,NW3,525235.0,185773.0,525250,185750,0.6632306542880145,0.3723872444841613,0.3424103313277857,21
94491141.0,19/07/2014 14:21,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN SHED,Cat,Person (land line),Private Garden Shed,Non Residential,Other animal assistance,Animal assistance involving domestic animal - Other action,E05011477,Purley Oaks & Riddlesdown,E09000008,Croydon,Purley,100021000000.0,Kingsdown Avenue,20502175.0,CR2,531977.0,162485.0,531950,162450,0.12272595619668202,0.4842045896903966,0.42672070022439,14
98163141.0,26/07/2014 11:18,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,PIGEON TRAPPED IN SHOP,Bird,Person (land line),Single shop,Non Residential,Animal rescue from height,Animal rescue from height - Bird,E05000641,Marylebone High Street,E09000033,Westminster,Soho,100023000000.0,Wigmore Street,8400283.0,W1U,528439.0,181292.0,528450,181250,0.5581387985257242,0.4286743167696455,0.1780360665708086,11
98265141.0,26/07/2014 15:13,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,BIRD TRAPPED BETWEEN TWO GLASS WINDOWS,Bird,Person (mobile),Health spa/farm,Non Residential,Other animal assistance,Animal assistance involving wild animal - Other action,E05000427,Prince's,E09000022,Lambeth,Lambeth,100023000000.0,Glasshouse Walk,21900610.0,SE11,530477.0,178337.0,530450,178350,0.4888572670860593,0.46437618156066174,0.1535839672621982,15
101689141.0,01/08/2014 18:20,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,ASSISTING RSPCA WITH RESCUE OF GULL,Bird,Person (land line),Purpose built office,Non Residential,Animal rescue from height,Animal rescue from height - Bird,E05009300,Cordwainer,E09000001,City of London,Dowgate,100023000000.0,Queen Street,8100440.0,EC4N,532441.0,181061.0,532450,181050,0.5504497471043497,0.5013810766988833,0.1999497811951955,18
104602141.0,06/08/2014 20:03,2014,2014/15,Special Service,1.0,2.0,295,0.12293577981651377,CAT TRAPPED BEHIND PARTITION WALL,Cat,Person (mobile),Single shop,Non Residential,Animal rescue from below ground,Animal rescue from below ground - Domestic pet,E05000420,Coldharbour,E09000022,Lambeth,Brixton,200000000000.0,Electric Avenue,21900507.0,SW9,531094.0,175398.0,531050,175350,0.42077548343656734,0.47422022374537237,0.2406977544556585,20
105034141.0,07/08/2014 17:16,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN FENCING,Cat,Person (land line),Fence,Outdoor Structure,Other animal assistance,Assist trapped domestic animal,E05000027,Alibon,E09000002,Barking and Dagenham,Dagenham,100013832.0,Heathway,19900172.0,RM10,549059.0,184810.0,549050,184850,0.6262082501165116,0.8056880589885348,0.5571571340295356,17
109460141.0,15/08/2014 22:06,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,ASSIST RSPCA TO RELEASE TRAPPED FOX,Fox,Person (mobile),Railings,Outdoor Structure,Other animal assistance,Assist trapped wild animal,E05000125,Plaistow and Sundridge,E09000006,Bromley,Bromley,100020000000.0,Palace Road,20300550.0,BR1,540623.0,169719.0,540650,169750,0.2840782277093292,0.6445383315188964,0.4960644655687375,22
109791141.0,16/08/2014 16:36,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT STUCK IN GRATE,Cat,Person (mobile),Church/Chapel,Non Residential,Animal rescue from below ground,Animal rescue from below ground - Domestic pet,E05000271,Harringay,E09000014,Haringey,Hornsey,100024000000.0,Frobisher Road,21103314.0,N8,531595.0,189258.0,531550,189250,0.7398157128938814,0.4898587480410186,0.3236031164868537,16
110581141.0,18/08/2014 11:02,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,Redacted,Cat,Person (land line),Animal harm outdoors,Outdoor,Animal rescue from height,Animal rescue from height - Domestic pet,E05000055,Hendon,E09000003,Barnet,Hendon,200059798.0,Heriot Road,20022000.0,NW4,523303.0,188862.0,523350,188850,0.7354972874470378,0.3385701783059812,0.4149722617236066,11
112427141.0,22/08/2014 11:11,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,SEAGULL TRAPPED IN NETTING,Bird,Person (land line),Purpose built office,Non Residential,Animal rescue from height,Animal rescue from height - Bird,E05000366,Barnsbury,E09000019,Islington,Islington,10010438509.0,Upper Street,21606199.0,N1,531356.0,183589.0,531350,183550,0.609344993085461,0.48283093701444535,0.2196970322967637,11
112452141.0,22/08/2014 12:17,2014,2014/15,Special Service,1.0,3.0,295,0.23119266055045873,CAT TRAPPED BETWEEN WALLS,Cat,Other FRS,Private garage,Non Residential,Other animal assistance,Assist trapped domestic animal,E05000199,Enfield Lock,E09000010,Enfield,Enfield,207035723.0,Park Road,20702363.0,EN3,536440.0,199591.0,536450,199550,0.9749210536726344,0.5832293454302521,0.519936059530404,12
112475141.0,22/08/2014 13:09,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED IN BARBED WIRE ON A GARAGE,Cat,Person (mobile),Animal harm outdoors,Outdoor,Other animal assistance,Assist trapped domestic animal,E05000296,Marlborough,E09000015,Harrow,Stanmore,100021000000.0,Warham Road,21201711.0,HA3,515841.0,189985.0,515850,189950,0.7654268093469603,0.20304412301851313,0.5395931263461414,13
113346141.0,24/08/2014 09:38,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,KITTEN TRAPPED UNDER CAR BONNET,Cat,Police,Car,Road Vehicle,Other animal assistance,Assist trapped domestic animal,E05000116,Crystal Palace,E09000006,Bromley,Beckenham,200001000000.0,Ledrington Road,20302181.0,SE19,534453.0,170657.0,534450,170650,0.30952236705996145,0.5329914862790577,0.3845166784419026,9
113559141.0,24/08/2014 17:59,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,DOG TRAPPED BETWEEN TWO SHEDS,Dog,Person (land line),Private Garden Shed,Non Residential,Other animal assistance,Assist trapped domestic animal,E05000221,Glyndon,E09000011,Greenwich,Plumstead,100021000000.0,Leghorn Road,20800902.0,SE18,544932.0,178213.0,544950,178250,0.47698259700387385,0.7271402150034937,0.4860336624144456,17
114824141.0,27/08/2014 15:43,2014,2014/15,Special Service,1.0,2.0,295,0.12293577981651377,CAT TRAPPED IN TREE,Cat,Person (land line),Domestic garden (vegetation not equipment),Outdoor,Animal rescue from height,Animal rescue from height - Domestic pet,E05000488,Manor Park,E09000025,Newham,Stratford,46015474.0,Claremont Road,22207659.0,E7,541286.0,185317.0,541250,185350,0.6430103852599185,0.6644481588335965,0.4529562318811853,15
118469141.0,04/09/2014 18:20,2014,2014/15,Special Service,1.0,2.0,295,0.12293577981651377,ASSIST RSPCA WITH CAT IN TREE,Cat,Person (land line),Tree scrub,Outdoor,Animal rescue from height,Animal rescue from height - Domestic pet,E05011098,Chaucer,E09000028,Southwark,Dockhead,200003000000.0,Hankey Place,22501189.0,SE1,532753.0,179603.0,532750,179650,0.5166695206451896,0.5063645149379009,0.214426936274327,18
119654141.0,07/09/2014 02:14,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,ASSIST RSPCA WITH DEER TRAPPED IN FENCE,Deer,Person (land line),Infant/Primary school,Non Residential,Other animal assistance,Assist trapped wild animal,E05000590,Cann Hall,E09000031,Waltham Forest,Leytonstone,100023000000.0,Cann Hall Road,22822050.0,E11,539733.0,186150.0,539750,186150,0.6631928120455061,0.6365914651082759,0.4370233529229358,2
120229141.0,08/09/2014 08:51,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,SMALL ANIMAL RESCUE,Unknown - Domestic Animal Or Pet,Person (mobile),Underground car park,Non Residential,Animal rescue from below ground,Animal rescue from below ground - Domestic pet,E05000425,Larkhall,E09000022,Lambeth,Brixton,100023000000.0,Landor Road,21900834.0,SW9,530194.0,175679.0,530150,175650,0.4277821438507087,0.4579943527452201,0.2058101455225182,8
120480141.0,08/09/2014 17:10,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,CAT TRAPPED BETWEEN SHED AND FENCE,Cat,Person (mobile),Other outdoor structures,Outdoor Structure,Other animal assistance,Animal assistance involving domestic animal - Other action,E05009336,Whitechapel,E09000030,Tower Hamlets,Shadwell,6172618.0,Martineau Square,22702656.0,E1,534508.0,180991.0,534550,180950,0.5475853764960792,0.5389532975548063,0.2619266901253133,17
120810141.0,09/09/2014 10:21,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,SMALL ANIMAL RESCUE,Unknown - Domestic Animal Or Pet,Person (land line),Car,Road Vehicle,Other animal assistance,Assist trapped domestic animal,E05000637,Knightsbridge and Belgravia,E09000033,Westminster,Kensington,10033534401.0,Kensington Gardens,8400731.0,W2,526760.0,180006.0,526750,180050,0.5294788633513255,0.39753991628819785,0.2245044409360242,10
121790141.0,11/09/2014 12:31,2014,2014/15,Special Service,1.0,2.0,295,0.12293577981651377,FOX WITH HEAD STUCK BETWEEN POSTS,Fox,Person (mobile),Pub/wine bar/bar,Non Residential,Other animal assistance,Animal assistance involving wild animal - Other action,E05000400,Alexandra,E09000021,Kingston upon Thames,Surbiton,128002630.0,Tolworth Broadway,21800172.0,KT6,519664.0,166019.0,519650,166050,0.21113981783061003,0.2624815605498826,0.5305488742802115,12
122055141.0,12/09/2014 01:08,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,ASSIST RSPCA WITH TRAPPED KITTEN,Cat,Person (land line),Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,Assist trapped domestic animal,E05000617,Latchmere,E09000032,Wandsworth,Battersea,100023000000.0,Rowditch Lane,22904454.0,SW11,528180.0,176406.0,528150,176450,0.44571049592284334,0.42172183740608593,0.2528485871030242,1
122305141.0,12/09/2014 16:14,2014,2014/15,Special Service,1.0,1.0,295,0.014678899082568808,DOG FALLEN DOWN WELL,Dog,Person (mobile),Other outdoor location,Outdoor,Animal rescue from below ground,Animal rescue from below ground - Domestic pet,E05000420,Coldharbour,E09000022,Lambeth,Brixton,100022000000.0,Trelawn Road,21901397.0,SW2,531267.0,174776.0,531250,174750,0.4063413599481473,0.477072892872112,0.2565609615666384,16
